Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency,Original_Id,Original_Code,Original_Name,Original_Vocab,Mapping_Applied,Mapping_Relationship
40758913,55792-6,Nucleated cells [#/volume] in Bone marrow,Lab Test,Measurement,LOINC,Valid,Standard,6,40758913,55792-6,Nucleated cells [#/volume] in Bone marrow,LOINC,No,
4013269,103963004,"Antibody screen, warm absorption",Procedure,Measurement,SNOMED,Valid,Standard,6,4013269,103963004,"Antibody screen, warm absorption",SNOMED,No,
4189058,388710002,Poppy seed specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3966441,102537-8,Poppy Seed IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,Yes,Is a
4191109,392428005,Hamster epithelium specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3966035,102360-5,Hamster epithelium IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,Yes,Is a
4189049,388683004,Mackerel specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3965982,102421-5,Mackerel IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,Yes,Is a
4188928,388674009,Lentil specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3965640,102407-4,Lentils IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,Yes,Subsumes
3965432,102563-4,Raspberry IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),Lab Test,Measurement,LOINC,Valid,Standard,6,3965432,102563-4,Raspberry IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,No,
3964907,102395-1,Juniper IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),Lab Test,Measurement,LOINC,Valid,Standard,6,3964907,102395-1,Juniper IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,No,
37172441,51701000237100,Human RSV (respiratory syncytial virus) RNA nucleic acid amplification qualitative result,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,37021152,92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,LOINC,Yes,Is a
37018329,714797009,Histologic test,Procedure,Measurement,SNOMED,Valid,Standard,6,37018329,714797009,Histologic test,SNOMED,No,
35918917,3875,"LN Distant: Mediastinal, Scalene",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35918917,3875,"LN Distant: Mediastinal, Scalene",NAACCR,No,
35918549,3881,LN Laterality,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35918549,3881,LN Laterality,NAACCR,No,
35918295,3874,LN Distant Assessment Method,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35918295,3874,LN Distant Assessment Method,NAACCR,No,
35918217,buccal_mucosa@2930,"Parapharyngeal, Parotid, and Suboccipital/Retroauricular Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35918217,buccal_mucosa@2930,"Parapharyngeal, Parotid, and Suboccipital/Retroauricular Lymph Nodes for Head and Neck",NAACCR,No,
35918201,parotid_gland@2890,"OBSOLETE - Extracapsular Extension, Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35918201,parotid_gland@2890,"OBSOLETE - Extracapsular Extension, Lymph Nodes for Head and Neck",NAACCR,No,
35918195,buccal_mucosa@2920,Levels VI-VII and Facial Lymph Nodes for Head and Neck,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35918195,buccal_mucosa@2920,Levels VI-VII and Facial Lymph Nodes for Head and Neck,NAACCR,No,
35918182,kaposi_sarcoma@2900,Ulceration and Edema,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35918182,kaposi_sarcoma@2900,Ulceration and Edema,NAACCR,No,
35918149,skin@2866,High Risk Features,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35918149,skin@2866,High Risk Features,NAACCR,No,
35918111,nasal_cavity@2861,Upper and Lower Cervical Node Levels,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35918111,nasal_cavity@2861,Upper and Lower Cervical Node Levels,NAACCR,No,
35918009,nasal_cavity@2864,Human Papilloma Virus (HPV) Status,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35918009,nasal_cavity@2864,Human Papilloma Virus (HPV) Status,NAACCR,No,
35917824,parotid_gland@2920,Levels VI-VII and Facial Lymph Nodes for Head and Neck,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917824,parotid_gland@2920,Levels VI-VII and Facial Lymph Nodes for Head and Neck,NAACCR,No,
35917796,buccal_mucosa@2890,"OBSOLETE - Extracapsular Extension, Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917796,buccal_mucosa@2890,"OBSOLETE - Extracapsular Extension, Lymph Nodes for Head and Neck",NAACCR,No,
35917727,nasal_cavity@2930,"Parapharyngeal, Parotid, and Suboccipital/Retroauricular Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917727,nasal_cavity@2930,"Parapharyngeal, Parotid, and Suboccipital/Retroauricular Lymph Nodes for Head and Neck",NAACCR,No,
35917660,retroperitoneum@2880,Grade for Sarcomas,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917660,retroperitoneum@2880,Grade for Sarcomas,NAACCR,No,
35917655,parotid_gland@2861,Upper and Lower Cervical Node Levels,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917655,parotid_gland@2861,Upper and Lower Cervical Node Levels,NAACCR,No,
35917623,nasal_cavity@2900,"Levels I-III, Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917623,nasal_cavity@2900,"Levels I-III, Lymph Nodes for Head and Neck",NAACCR,No,
35917611,parotid_gland@2862,"Extracapsular Extension Clinically, Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917611,parotid_gland@2862,"Extracapsular Extension Clinically, Lymph Nodes for Head and Neck",NAACCR,No,
35917542,skin@2864,Clark Level,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917542,skin@2864,Clark Level,NAACCR,No,
35917529,parotid_gland@2863,"Extracapsular Extension Pathologically, Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917529,parotid_gland@2863,"Extracapsular Extension Pathologically, Lymph Nodes for Head and Neck",NAACCR,No,
35917528,buccal_mucosa@2900,"Levels I-III, Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917528,buccal_mucosa@2900,"Levels I-III, Lymph Nodes for Head and Neck",NAACCR,No,
35917527,buccal_mucosa@2910,Levels IV-V and Retropharyngeal Lymph Nodes for Head and Neck,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917527,buccal_mucosa@2910,Levels IV-V and Retropharyngeal Lymph Nodes for Head and Neck,NAACCR,No,
35917519,skin@2865,Perineural Invasion,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917519,skin@2865,Perineural Invasion,NAACCR,No,
35917458,buccal_mucosa@2862,"Extracapsular Extension Clinically, Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917458,buccal_mucosa@2862,"Extracapsular Extension Clinically, Lymph Nodes for Head and Neck",NAACCR,No,
35917454,buccal_mucosa@2861,Upper and Lower Cervical Node Levels,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917454,buccal_mucosa@2861,Upper and Lower Cervical Node Levels,NAACCR,No,
35917444,buccal_mucosa@2863,"Extracapsular Extension Pathologically, Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917444,buccal_mucosa@2863,"Extracapsular Extension Pathologically, Lymph Nodes for Head and Neck",NAACCR,No,
35917432,nasal_cavity@2920,Levels VI-VII and Facial Lymph Nodes for Head and Neck,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917432,nasal_cavity@2920,Levels VI-VII and Facial Lymph Nodes for Head and Neck,NAACCR,No,
35917429,parotid_gland@2930,"Parapharyngeal, Parotid, and Suboccipital/Retroauricular Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917429,parotid_gland@2930,"Parapharyngeal, Parotid, and Suboccipital/Retroauricular Lymph Nodes for Head and Neck",NAACCR,No,
35917409,nasal_cavity@2863,"Extracapsular Extension Pathologically, Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917409,nasal_cavity@2863,"Extracapsular Extension Pathologically, Lymph Nodes for Head and Neck",NAACCR,No,
35917329,nasal_cavity@2862,"Extracapsular Extension Clinically, Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917329,nasal_cavity@2862,"Extracapsular Extension Clinically, Lymph Nodes for Head and Neck",NAACCR,No,
35917303,kaposi_sarcoma@2910,CD4 Cell Count,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917303,kaposi_sarcoma@2910,CD4 Cell Count,NAACCR,No,
35917277,kaposi_sarcoma@2890,Systemic Symptoms at Diagnosis,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917277,kaposi_sarcoma@2890,Systemic Symptoms at Diagnosis,NAACCR,No,
35917258,parotid_gland@2910,Levels IV-V and Retropharyngeal Lymph Nodes for Head and Neck,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917258,parotid_gland@2910,Levels IV-V and Retropharyngeal Lymph Nodes for Head and Neck,NAACCR,No,
35917251,nasal_cavity@2910,Levels IV-V and Retropharyngeal Lymph Nodes for Head and Neck,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917251,nasal_cavity@2910,Levels IV-V and Retropharyngeal Lymph Nodes for Head and Neck,NAACCR,No,
35917224,buccal_mucosa@2864,Human Papilloma Virus (HPV) Status,NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917224,buccal_mucosa@2864,Human Papilloma Virus (HPV) Status,NAACCR,No,
35917172,parotid_gland@2900,"Levels I-III, Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917172,parotid_gland@2900,"Levels I-III, Lymph Nodes for Head and Neck",NAACCR,No,
35917136,nasal_cavity@2890,"OBSOLETE - Extracapsular Extension, Lymph Nodes for Head and Neck",NAACCR Variable,Measurement,NAACCR,Valid,Standard,6,35917136,nasal_cavity@2890,"OBSOLETE - Extracapsular Extension, Lymph Nodes for Head and Neck",NAACCR,No,
4104671,29142004,Cocaine measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3052979,48947-6,Cocaine [Presence] in Specimen by Confirmatory method,LOINC,Yes,Is a
3052691,48328-9,Repaglinide [Presence] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,6,3052691,48328-9,Repaglinide [Presence] in Serum or Plasma,LOINC,No,
4020969,105201009,Glyburide measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3052586,48327-1,glyBURIDE [Presence] in Serum or Plasma,LOINC,Yes,Subsumes
4020255,105124009,Chlorpropamide measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3052039,48329-7,chlorproPAMIDE [Presence] in Serum or Plasma,LOINC,Yes,Is a
3051390,48063-2,Giardia lamblia+Cryptosporidium parvum Ag [Presence] in Stool by Immunoassay,Lab Test,Measurement,LOINC,Valid,Standard,6,3051390,48063-2,Giardia lamblia+Cryptosporidium parvum Ag [Presence] in Stool by Immunoassay,LOINC,No,
3051388,48325-5,Glimepride [Presence] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,6,3051388,48325-5,Glimepride [Presence] in Serum or Plasma,LOINC,No,
4019677,105200005,Glipizide measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3051380,48326-3,glipiZIDE [Presence] in Serum or Plasma,LOINC,Yes,Is a
3049361,47526-9,Cytology report of Specimen Cyto stain,Lab Test,Measurement,LOINC,Valid,Standard,6,3049361,47526-9,Cytology report of Specimen Cyto stain,LOINC,No,
3049254,38531-0,BRCA2 gene mutations tested for in Blood or Tissue by Molecular genetics method Nominal,Lab Test,Measurement,LOINC,Valid,Standard,6,3049254,38531-0,BRCA2 gene mutations tested for in Blood or Tissue by Molecular genetics method Nominal,LOINC,No,
3049229,49092-0,Second trimester quad maternal screen [Interpretation] in Serum or Plasma Narrative,Lab Test,Measurement,LOINC,Valid,Standard,6,3049229,49092-0,Second trimester quad maternal screen [Interpretation] in Serum or Plasma Narrative,LOINC,No,
3048642,38530-2,BRCA2 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,Lab Test,Measurement,LOINC,Valid,Standard,6,3048642,38530-2,BRCA2 gene mutations found [Identifier] in Blood or Tissue by Molecular genetics method Nominal,LOINC,No,
3046071,45194-8,Choriogonadotropin.intact+Beta subunit [Units/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,6,3046071,45194-8,Choriogonadotropin.intact+Beta subunit [Units/volume] in Serum or Plasma,LOINC,No,
3045733,32701-5,Microsporidia identified in Stool by Trichrome stain modified,Lab Test,Measurement,LOINC,Valid,Standard,6,3045733,32701-5,Microsporidia identified in Stool by Trichrome stain modified,LOINC,No,
3045699,33939-0,Interleukin 2 [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,6,3045699,33939-0,Interleukin 2 [Mass/volume] in Serum or Plasma,LOINC,No,
3044830,33630-5,HIV protease gene mutations detected [Identifier],Lab Test,Measurement,LOINC,Valid,Standard,6,3044830,33630-5,HIV protease gene mutations detected [Identifier],LOINC,No,
3044101,44728-4,HLA-DQA1 [Presence],Lab Test,Measurement,LOINC,Valid,Standard,6,3044101,44728-4,HLA-DQA1 [Presence],LOINC,No,
3042955,43631-1,6-Methylmercaptopurine metabolite [Presence] in Red Blood Cells,Lab Test,Measurement,LOINC,Valid,Standard,6,3042955,43631-1,6-Methylmercaptopurine metabolite [Presence] in Red Blood Cells,LOINC,No,
3042621,40960-7,Parietal cell IgG Ab [Units/volume] in Serum,Lab Test,Measurement,LOINC,Valid,Standard,6,3042621,40960-7,Parietal cell IgG Ab [Units/volume] in Serum,LOINC,No,
4290342,37076009,Insulin antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3037870,8072-1,Insulin Ab [Units/volume] in Serum,LOINC,Yes,Subsumes
3036433,35289-8,Peroxide hemolysis of Red Blood Cells,Lab Test,Measurement,LOINC,Valid,Standard,6,3036433,35289-8,Peroxide hemolysis of Red Blood Cells,LOINC,No,
3036146,35551-1,Phoma betae IgG Ab [Mass/volume] in Serum,Lab Test,Measurement,LOINC,Valid,Standard,6,3036146,35551-1,Phoma betae IgG Ab [Mass/volume] in Serum,LOINC,No,
4045317,122127000,Measurement of Thermoactinomyces sacchari antibody,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3034913,35318-5,Laceyella sacchari Ab [Presence] in Serum by Immune diffusion (ID),LOINC,Yes,Subsumes
4219435,399764009,Cladosporium herbarum specific IgG antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3033714,42893-8,Cladosporium herbarum IgG Ab [Mass/volume] in Serum,LOINC,Yes,Is a
3033016,49687-7,Trichoderma viride IgG Ab [Mass/volume] in Serum,Lab Test,Measurement,LOINC,Valid,Standard,6,3033016,49687-7,Trichoderma viride IgG Ab [Mass/volume] in Serum,LOINC,No,
3032641,35087-6,Amino acids panel - Urine,Lab Test,Measurement,LOINC,Valid,Standard,6,3032641,35087-6,Amino acids panel - Urine,LOINC,No,
4020243,105083003,Benzoylecgonine measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3031875,42856-5,Benzoylecgonine [Mass/volume] in Blood by Confirmatory method,LOINC,Yes,Is a
3031335,50008-2,Mixing studies [Interpretation] in Platelet poor plasma Narrative,Lab Test,Measurement,LOINC,Valid,Standard,6,3031335,50008-2,Mixing studies [Interpretation] in Platelet poor plasma Narrative,LOINC,No,
3030519,51409-1,Fosamprenavir+Ritonavir [Susceptibility] by Genotype method,Lab Test,Measurement,LOINC,Valid,Standard,6,3030519,51409-1,Fosamprenavir+Ritonavir [Susceptibility] by Genotype method,LOINC,No,
3029634,50690-7,Reagin Ab [Titer] in Serum by VDRL,Lab Test,Measurement,LOINC,Valid,Standard,6,3029634,50690-7,Reagin Ab [Titer] in Serum by VDRL,LOINC,No,
3027446,11473-6,Cryptococcus sp Ag [Titer] in Specimen,Lab Test,Measurement,LOINC,Valid,Standard,6,3027446,11473-6,Cryptococcus sp Ag [Titer] in Specimen,LOINC,No,
3027343,19769-9,Pathologist who read Cyto stain of Cervical or vaginal smear or scraping,Lab Test,Measurement,LOINC,Valid,Standard,6,3027343,19769-9,Pathologist who read Cyto stain of Cervical or vaginal smear or scraping,LOINC,No,
3026455,538-9,Mycobacterium sp identified in Synovial fluid by Organism specific culture,Lab Test,Measurement,LOINC,Valid,Standard,6,3026455,538-9,Mycobacterium sp identified in Synovial fluid by Organism specific culture,LOINC,No,
4191109,392428005,Hamster epithelium specific IgE antibody measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3026415,6135-8,Hamster epithelium IgE Ab [Units/volume] in Serum,LOINC,Yes,Subsumes
4147892,34889009,Estriol measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3025994,2251-7,Estriol (E3) [Mass/volume] in Serum or Plasma,LOINC,Yes,Is a
37173670,64401000237100,Brucella spp IgM antibody in serum qualitative result,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3025548,24388-1,Brucella sp IgM Ab [Presence] in Serum by Immunoassay,LOINC,Yes,Is a
3025046,5706-7,Opiates [Identifier] in Urine,Lab Test,Measurement,LOINC,Valid,Standard,6,3025046,5706-7,Opiates [Identifier] in Urine,LOINC,No,
37173690,65041000237107,Brucella spp IgG antibody in serum qualitative result,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3022688,24387-3,Brucella sp IgG Ab [Presence] in Serum by Immunoassay,LOINC,Yes,Is a
3022247,945-6,C Ab [Presence] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard,6,3022247,945-6,C Ab [Presence] in Serum or Plasma,LOINC,No,
4190692,38929004,Thyroxine binding globulin measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3020924,3021-3,Thyroxine binding globulin [Mass/volume] in Serum or Plasma,LOINC,Yes,Is a
4021304,105050005,Acetone measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3020710,14582-1,Acetone [Moles/volume] in Serum or Plasma,LOINC,Yes,Is a
4019984,104883005,"Porphobilinogen measurement, quantitative, urine",Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3020207,14882-5,Porphobilinogen [Moles/time] in 24 hour Urine,LOINC,Yes,Is a
3019171,3138-5,Body height Stated,Clinical Observation,Measurement,LOINC,Valid,Standard,6,3019171,3138-5,Body height Stated,LOINC,No,
4013576,103762001,Specimen volume measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3018323,3169-0,Volume of Specimen,LOINC,Yes,Is a
4023009,105328001,Streptomycin measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3017279,4428-9,Streptomycin [Mass] of Dose,LOINC,Yes,Is a
4012918,11274001,Lactate dehydrogenase measurement,Clinical Observation,Measurement,SNOMED,Valid,Standard,6,3016675,2533-8,Lactate dehydrogenase [Enzymatic activity/volume] in Synovial fluid,LOINC,Yes,Is a
3016512,21176-3,Cerebroventricular lining cells [Presence] in Cerebral spinal fluid by Light microscopy,Lab Test,Measurement,LOINC,Valid,Standard,6,3016512,21176-3,Cerebroventricular lining cells [Presence] in Cerebral spinal fluid by Light microscopy,LOINC,No,
