Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept,Frequency,Original_Id,Original_Code,Original_Name,Original_Vocab,Mapping_Applied,Mapping_Relationship
4010326,102421000,Exposure to environmental pollution,Event,Observation,SNOMED,Valid,Standard,3,4010326,102421000,Exposure to environmental pollution,SNOMED,No,
4002024,110429003,Perforated diverticulitis,Morph Abnormality,Observation,SNOMED,Valid,Standard,3,4002024,110429003,Perforated diverticulitis,SNOMED,No,
37395866,715460006,Poor attachment to primary caregiver,Clinical Finding,Observation,SNOMED,Valid,Standard,3,37395866,715460006,Poor attachment to primary caregiver,SNOMED,No,
37208101,460551000124107,Removal of sutures done,Context-dependent,Observation,SNOMED,Valid,Non-standard,3,37208101,460551000124107,Removal of sutures done,SNOMED,No,
37117140,12384021000119106,Long-term current use of mercaptopurine,Context-dependent,Observation,SNOMED,Valid,Standard,3,37117140,12384021000119106,Long-term current use of mercaptopurine,SNOMED,No,
37109714,723542006,Indwelling urethral urinary catheter in situ,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,37109714,723542006,Indwelling urethral urinary catheter in situ,SNOMED,No,
37109045,16224591000119103,Allergy to honey bee venom,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,37109045,16224591000119103,Allergy to honey bee venom,SNOMED,No,
37108964,15936461000119100,Stressful work schedule,Clinical Finding,Observation,SNOMED,Valid,Standard,3,37108964,15936461000119100,Stressful work schedule,SNOMED,No,
37108775,12399011000119104,Neglect of elder,Event,Observation,SNOMED,Valid,Standard,3,37108775,12399011000119104,Neglect of elder,SNOMED,No,
37061617,LP249234-8,Catheter,LOINC System,Observation,LOINC,Valid,Non-standard,3,37061617,LP249234-8,Catheter,LOINC,No,
37044685,LP66957-9,niCARdipine,LOINC Component,Observation,LOINC,Valid,Non-standard,3,37044685,LP66957-9,niCARdipine,LOINC,No,
37041401,LP62208-1,Sorbitol,LOINC Component,Observation,LOINC,Valid,Non-standard,3,37041401,LP62208-1,Sorbitol,LOINC,No,
37038172,LP97954-9,Octreotide,LOINC Component,Observation,LOINC,Valid,Non-standard,3,37038172,LP97954-9,Octreotide,LOINC,No,
37024817,LP66071-9,Ropivacaine,LOINC Component,Observation,LOINC,Valid,Non-standard,3,37024817,LP66071-9,Ropivacaine,LOINC,No,
37016872,713017009,Noncompliance with antiretroviral medication regimen,Clinical Finding,Observation,SNOMED,Valid,Standard,3,37016872,713017009,Noncompliance with antiretroviral medication regimen,SNOMED,No,
36716723,722884003,Infant gastrointestinal regurgitation,Clinical Finding,Condition,SNOMED,Valid,Standard,3,36716723,722884003,Infant gastrointestinal regurgitation,SNOMED,No,
36714593,719890004,Problem with immobilizing cast,Clinical Finding,Observation,SNOMED,Valid,Standard,3,36714593,719890004,Problem with immobilizing cast,SNOMED,No,
36676576,773486001,Allergy to dextromethorphan,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,36676576,773486001,Allergy to dextromethorphan,SNOMED,No,
36674378,773571005,Sting by hornet,Event,Observation,SNOMED,Valid,Standard,3,36674378,773571005,Sting by hornet,SNOMED,No,
3667046,860956003,Allergy to yeast,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,3667046,860956003,Allergy to yeast,SNOMED,No,
3667020,830173006,Allergy to methenamine,Clinical Finding,Observation,SNOMED,Valid,Non-standard,3,3667020,830173006,Allergy to methenamine,SNOMED,No,
3666986,840598000,Platelet aggregation inhibitor therapy contraindicated,Context-dependent,Observation,SNOMED,Valid,Standard,3,3666986,840598000,Platelet aggregation inhibitor therapy contraindicated,SNOMED,No,
3661853,871783000,Adverse reaction to arsenic and/or arsenic compound,Disorder,Observation,SNOMED,Valid,Standard,3,3661853,871783000,Adverse reaction to arsenic and/or arsenic compound,SNOMED,No,
3661808,871521003,Adverse reaction to estrogen and/or progesterone,Disorder,Observation,SNOMED,Valid,Standard,3,3661808,871521003,Adverse reaction to estrogen and/or progesterone,SNOMED,No,
36307501,LP31697-3,Vitamin E,LOINC Component,Observation,LOINC,Valid,Non-standard,3,36307501,LP31697-3,Vitamin E,LOINC,No,
36034465,LP419937-0,Aloe vera,LOINC Component,Observation,LOINC,Valid,Non-standard,3,36034465,LP419937-0,Aloe vera,LOINC,No,
35827258,89-352,Turkey,Value,Observation,UK Biobank,Valid,Standard,3,35827258,89-352,Turkey,UK Biobank,No,
35825028,4-1141182596,voriconazole,Value,Observation,UK Biobank,Valid,Non-standard,3,35825028,4-1141182596,voriconazole,UK Biobank,No,
35824997,74-480,Vitamin E,Value,Observation,UK Biobank,Valid,Standard,3,35824997,74-480,Vitamin E,UK Biobank,No,
35824996,100691-5,Vitamin E,Answer,Observation,UK Biobank,Valid,Standard,3,35824996,100691-5,Vitamin E,UK Biobank,No,
35824995,100629-5,Vitamin E,Answer,Observation,UK Biobank,Valid,Standard,3,35824995,100629-5,Vitamin E,UK Biobank,No,
35824977,100691-2,Vitamin B,Answer,Observation,UK Biobank,Valid,Standard,3,35824977,100691-2,Vitamin B,UK Biobank,No,
35824976,100629-2,Vitamin B,Answer,Observation,UK Biobank,Valid,Standard,3,35824976,100629-2,Vitamin B,UK Biobank,No,
35824770,4-1141192248,vardenafil,Value,Observation,UK Biobank,Valid,Non-standard,3,35824770,4-1141192248,vardenafil,UK Biobank,No,
35824319,4-1141163324,ticlopidine,Value,Observation,UK Biobank,Valid,Non-standard,3,35824319,4-1141163324,ticlopidine,UK Biobank,No,
35824080,4-1141187810,tadalafil,Value,Observation,UK Biobank,Valid,Non-standard,3,35824080,4-1141187810,tadalafil,UK Biobank,No,
35823018,4-1140851530,quinidine,Value,Observation,UK Biobank,Valid,Non-standard,3,35823018,4-1140851530,quinidine,UK Biobank,No,
35822260,4-1140909712,pentoxifylline,Value,Observation,UK Biobank,Valid,Non-standard,3,35822260,4-1140909712,pentoxifylline,UK Biobank,No,
35821733,4-1140870200,octreotide,Value,Observation,UK Biobank,Valid,Non-standard,3,35821733,4-1140870200,octreotide,UK Biobank,No,
35821371,4-1140879810,nicardipine,Value,Observation,UK Biobank,Valid,Non-standard,3,35821371,4-1140879810,nicardipine,UK Biobank,No,
35820941,4-1140865628,misoprostol,Value,Observation,UK Biobank,Valid,Non-standard,3,35820941,4-1140865628,misoprostol,UK Biobank,No,
35820769,4-1140860470,methyldopa,Value,Observation,UK Biobank,Valid,Non-standard,3,35820769,4-1140860470,methyldopa,UK Biobank,No,
35820447,4-1140879464,loperamide,Value,Observation,UK Biobank,Valid,Non-standard,3,35820447,4-1140879464,loperamide,UK Biobank,No,
35819406,4-1141179948,glycopyrrolate,Value,Observation,UK Biobank,Valid,Non-standard,3,35819406,4-1141179948,glycopyrrolate,UK Biobank,No,
35819128,744-1140884076,fosfomycin,Value,Observation,UK Biobank,Valid,Non-standard,3,35819128,744-1140884076,fosfomycin,UK Biobank,No,
35819127,4-1140884076,fosfomycin,Value,Observation,UK Biobank,Valid,Non-standard,3,35819127,4-1140884076,fosfomycin,UK Biobank,No,
35819088,4-1141195224,formoterol,Value,Observation,UK Biobank,Valid,Non-standard,3,35819088,4-1141195224,formoterol,UK Biobank,No,
35818557,4-1140870600,epoetin alfa,Value,Observation,UK Biobank,Valid,Non-standard,3,35818557,4-1140870600,epoetin alfa,UK Biobank,No,
35818119,4-1140879404,docusate sodium,Value,Observation,UK Biobank,Valid,Non-standard,3,35818119,4-1140879404,docusate sodium,UK Biobank,No,
35817980,4-1140868090,dimenhydrinate,Value,Observation,UK Biobank,Valid,Non-standard,3,35817980,4-1140868090,dimenhydrinate,UK Biobank,No,
35817302,4-1140867420,clozapine,Value,Observation,UK Biobank,Valid,Non-standard,3,35817302,4-1140867420,clozapine,UK Biobank,No,
35817296,4-1140880288,clotrimazole,Value,Observation,UK Biobank,Valid,Non-standard,3,35817296,4-1140880288,clotrimazole,UK Biobank,No,
35817184,4-1141201418,cinacalcet,Value,Observation,UK Biobank,Valid,Non-standard,3,35817184,4-1141201418,cinacalcet,UK Biobank,No,
35817118,4-1140865576,cholestyramine,Value,Observation,UK Biobank,Valid,Non-standard,3,35817118,4-1140865576,cholestyramine,UK Biobank,No,
35817093,4-1140862624,chlorpheniramine maleate,Value,Observation,UK Biobank,Valid,Non-standard,3,35817093,4-1140862624,chlorpheniramine maleate,UK Biobank,No,
35816907,744-1140873182,cefoxitin,Value,Observation,UK Biobank,Valid,Non-standard,3,35816907,744-1140873182,cefoxitin,UK Biobank,No,
35816906,4-1140873182,cefoxitin,Value,Observation,UK Biobank,Valid,Non-standard,3,35816906,4-1140873182,cefoxitin,UK Biobank,No,
35816552,4-1141176284,brinzolamide,Value,Observation,UK Biobank,Valid,Non-standard,3,35816552,4-1141176284,brinzolamide,UK Biobank,No,
35816550,4-1141150750,brimonidine tartrate,Value,Observation,UK Biobank,Valid,Non-standard,3,35816550,4-1141150750,brimonidine tartrate,UK Biobank,No,
35816412,4-1140874790,betamethasone,Value,Observation,UK Biobank,Valid,Non-standard,3,35816412,4-1140874790,betamethasone,UK Biobank,No,
35816380,4-1140883514,benztropine,Value,Observation,UK Biobank,Valid,Non-standard,3,35816380,4-1140883514,benztropine,UK Biobank,No,
35815570,4-1140922174,alendronate sodium,Value,Observation,UK Biobank,Valid,Non-standard,3,35815570,4-1140922174,alendronate sodium,UK Biobank,No,
35627022,ebfdcb42-ce64-4e9a-9645-e545607e73b9,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Qualifier Value,Observation,SNOMED,Valid,Non-standard,3,35627022,ebfdcb42-ce64-4e9a-9645-e545607e73b9,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",SNOMED,No,
3518951,108482004,Sildenafil citrate,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3518951,108482004,Sildenafil citrate,Nebraska Lexicon,No,
3518918,372898000,Nafcillin,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3518918,372898000,Nafcillin,Nebraska Lexicon,No,
3518871,420111002,Contact metal agent,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3518871,420111002,Contact metal agent,Nebraska Lexicon,No,
3518857,116571008,Betamethasone,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3518857,116571008,Betamethasone,Nebraska Lexicon,No,
3518804,387469006,Dimenhydrinate,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3518804,387469006,Dimenhydrinate,Nebraska Lexicon,No,
3518732,96334000,Prednisolone acetate,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3518732,96334000,Prednisolone acetate,Nebraska Lexicon,No,
3518680,387568001,Clozapine,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3518680,387568001,Clozapine,Nebraska Lexicon,No,
3518489,49399009,Magnesium salicylate,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3518489,49399009,Magnesium salicylate,Nebraska Lexicon,No,
3518369,108383008,Quetiapine fumarate,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3518369,108383008,Quetiapine fumarate,Nebraska Lexicon,No,
4024333,10646007,Fagopyrum esculentum,Clinical Observation,Observation,SNOMED,Valid,Non-standard,3,3405059,10646007,Buckwheat,Nebraska Lexicon,Yes,Maps to
4202198,51905005,Mustard,Clinical Observation,Observation,SNOMED,Valid,Non-standard,3,3397006,51905005,Mustard,Nebraska Lexicon,Yes,Maps to
42536335,735108004,Cabbage,Clinical Observation,Observation,SNOMED,Valid,Non-standard,3,3360542,735108004,Cabbage,Nebraska Lexicon,Yes,Maps to
42536307,735053000,Potato,Clinical Observation,Observation,SNOMED,Valid,Non-standard,3,3356075,735053000,Potato,Nebraska Lexicon,Yes,Maps to
4027962,227441008,Pomegranate,Clinical Observation,Observation,SNOMED,Valid,Non-standard,3,3350400,227441008,Pomegranate,Nebraska Lexicon,Yes,Maps to
3337858,11320009,Sucrose,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3337858,11320009,Sucrose,Nebraska Lexicon,No,
4013438,103584003,Carica papaya - papaya,Clinical Observation,Observation,SNOMED,Valid,Non-standard,3,3295932,103584003,Papaya,Nebraska Lexicon,Yes,Maps to
4050520,1590002,Irish potato,Clinical Observation,Observation,SNOMED,Valid,Non-standard,3,3295604,1590002,Potato,Nebraska Lexicon,Yes,Maps to
4026199,227410007,Rosemary,Clinical Observation,Observation,SNOMED,Valid,Non-standard,3,3286045,227410007,Rosemary,Nebraska Lexicon,Yes,Maps to
42536454,735340006,Lemon,Clinical Observation,Observation,SNOMED,Valid,Non-standard,3,3265665,735340006,Lemon,Nebraska Lexicon,Yes,Maps to
3252594,66389008,Magnesium oxide,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3252594,66389008,Magnesium oxide,Nebraska Lexicon,No,
4177499,50593009,Casein,Clinical Observation,Observation,SNOMED,Valid,Non-standard,3,3251019,50593009,Casein,Nebraska Lexicon,Yes,Maps to
3246236,387040009,Loperamide,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3246236,387040009,Loperamide,Nebraska Lexicon,No,
4042227,16719004,Flowers,Clinical Observation,Observation,SNOMED,Valid,Non-standard,3,3232858,16719004,Flowers,Nebraska Lexicon,Yes,Maps to
3223973,28942008,Coconut oil,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3223973,28942008,Coconut oil,Nebraska Lexicon,No,
4053618,125706008,Sodium benzoate,Clinical Observation,Observation,SNOMED,Valid,Non-standard,3,3218615,125706008,Sodium benzoate,Nebraska Lexicon,Yes,Maps to
4013888,103589008,Citrus limon,Clinical Observation,Observation,SNOMED,Valid,Non-standard,3,3054065,103589008,Lemon,Nebraska Lexicon,Yes,Maps to
3053988,412066006,Pepper,Substance,Observation,Nebraska Lexicon,Valid,Non-standard,3,3053988,412066006,Pepper,Nebraska Lexicon,No,
2721975,V5275,"Ear impression, each",HCPCS,Observation,HCPCS,Valid,Standard,3,2721975,V5275,"Ear impression, each",HCPCS,No,
2617828,G8428,"Current list of medications not documented as obtained, updated, or reviewed by the eligible clinician, reason not given",HCPCS,Observation,HCPCS,Valid,Standard,3,2617828,G8428,"Current list of medications not documented as obtained, updated, or reviewed by the eligible clinician, reason not given",HCPCS,No,
2211305,7020F,CPT4 Code 7020F,CPT4,Observation,CPT4,Valid,Standard,3,2211305,7020F,CPT4 Code 7020F,CPT4,No,
21495559,LP65523-0,Everolimus,LOINC Component,Observation,LOINC,Valid,Non-standard,3,21495559,LP65523-0,Everolimus,LOINC,No,
2110366,6020F,CPT4 Code 6020F,CPT4,Observation,CPT4,Valid,Standard,3,2110366,6020F,CPT4 Code 6020F,CPT4,No,
2110364,6015F,CPT4 Code 6015F,CPT4,Observation,CPT4,Valid,Standard,3,2110364,6015F,CPT4 Code 6015F,CPT4,No,
2110363,6010F,CPT4 Code 6010F,CPT4,Observation,CPT4,Valid,Standard,3,2110363,6010F,CPT4 Code 6010F,CPT4,No,
2108583,4070F,CPT4 Code 4070F,CPT4,Observation,CPT4,Valid,Non-standard,3,2108583,4070F,CPT4 Code 4070F,CPT4,No,
2108567,4054F,CPT4 Code 4054F,CPT4,Observation,CPT4,Valid,Standard,3,2108567,4054F,CPT4 Code 4054F,CPT4,No,
2108525,4000F,CPT4 Code 4000F,CPT4,Observation,CPT4,Valid,Standard,3,2108525,4000F,CPT4 Code 4000F,CPT4,No,
2106382,3112F,CPT4 Code 3112F,CPT4,Observation,CPT4,Valid,Non-standard,3,2106382,3112F,CPT4 Code 3112F,CPT4,No,
2102010,1152F,CPT4 Code 1152F,CPT4,Observation,CPT4,Valid,Standard,3,2102010,1152F,CPT4 Code 1152F,CPT4,No,
19475527,D020160,Sodium Benzoate,Main Heading,Observation,MeSH,Valid,Non-standard,3,19475527,D020160,Sodium Benzoate,MeSH,No,
19473995,D000069348,Quetiapine Fumarate,Main Heading,Observation,MeSH,Valid,Non-standard,3,19473995,D000069348,Quetiapine Fumarate,MeSH,No,
19473983,D000068677,Sildenafil Citrate,Main Heading,Observation,MeSH,Valid,Non-standard,3,19473983,D000068677,Sildenafil Citrate,MeSH,No,
19473981,D000068557,Olmesartan Medoxomil,Main Heading,Observation,MeSH,Valid,Non-standard,3,19473981,D000068557,Olmesartan Medoxomil,MeSH,No,
19473980,D000068438,Brimonidine Tartrate,Main Heading,Observation,MeSH,Valid,Non-standard,3,19473980,D000068438,Brimonidine Tartrate,MeSH,No,
19415972,C009935,prednisolone acetate,Suppl Concept,Observation,MeSH,Valid,Non-standard,3,19415972,C009935,prednisolone acetate,MeSH,No,
19399119,D035264,Flowers,Main Heading,Observation,MeSH,Valid,Non-standard,3,19399119,D035264,Flowers,MeSH,No,
1762408,LP432576-9,Kale,LOINC Component,Observation,LOINC,Valid,Non-standard,3,1762408,LP432576-9,Kale,LOINC,No,
1177118,LP14809-5,Clotrimazole,LOINC Component,Observation,LOINC,Valid,Non-standard,3,1177118,LP14809-5,Clotrimazole,LOINC,No,
1020191,LP30447-4,Catheter,LOINC System,Observation,LOINC,Valid,Non-standard,3,1020191,LP30447-4,Catheter,LOINC,No,
979843,C000614965,Iodine-131,Suppl Concept,Observation,MeSH,Valid,Non-standard,2,979843,C000614965,Iodine-131,MeSH,No,
765816,432311000124109,Documentation of current medication usage,Procedure,Observation,SNOMED,Valid,Standard,2,765816,432311000124109,Documentation of current medication usage,SNOMED,No,
765788,440291000124105,Below expected nutrient requirement,Clinical Finding,Observation,SNOMED,Valid,Standard,2,765788,440291000124105,Below expected nutrient requirement,SNOMED,No,
765783,5611000175106,Ineffective medication administration routine at home,Clinical Finding,Observation,SNOMED,Valid,Standard,2,765783,5611000175106,Ineffective medication administration routine at home,SNOMED,No,
765551,6131000124104,Medication taken at higher dose than recommended,Clinical Finding,Observation,SNOMED,Valid,Standard,2,765551,6131000124104,Medication taken at higher dose than recommended,SNOMED,No,
765525,440381000124102,Excessive enteral nutrition infusion,Clinical Finding,Observation,SNOMED,Valid,Standard,2,765525,440381000124102,Excessive enteral nutrition infusion,SNOMED,No,
765483,429521000124101,Adverse reaction to component of vaccine product containing low dose acellular Bordetella pertussis and Clostridium tetani and low dose Corynebacterium diphtheriae antigens,Disorder,Observation,SNOMED,Valid,Standard,2,765483,429521000124101,Adverse reaction to component of vaccine product containing low dose acellular Bordetella pertussis and Clostridium tetani and low dose Corynebacterium diphtheriae antigens,SNOMED,No,
765317,1241000124107,Method of wound closure,Observable Entity,Observation,SNOMED,Valid,Standard,2,765317,1241000124107,Method of wound closure,SNOMED,No,
764560,456621000124105,Family history of victim of physical abuse,Context-dependent,Observation,SNOMED,Valid,Standard,2,764560,456621000124105,Family history of victim of physical abuse,SNOMED,No,
