Id,Code,Name,Standard Class,Vocab,Validity,Concept,Frequency
3519029,372507007,Guanfacine,Substance,Nebraska Lexicon,Valid,Non-standard,2
3518895,426276000,Paliperidone,Substance,Nebraska Lexicon,Valid,Non-standard,2
3518866,419129004,Clobetasol,Substance,Nebraska Lexicon,Valid,Non-standard,2
3518865,426956003,Esomeprazole sodium,Substance,Nebraska Lexicon,Valid,Non-standard,2
3518751,387253001,Salicylic acid,Substance,Nebraska Lexicon,Valid,Non-standard,2
3518705,372836004,Piperacillin,Substance,Nebraska Lexicon,Valid,Non-standard,2
3518646,396017000,Dexamethasone sodium phosphate,Substance,Nebraska Lexicon,Valid,Non-standard,2
3518590,72808007,Trolamine salicylate,Substance,Nebraska Lexicon,Valid,Non-standard,2
3518570,425508009,Sitagliptin phosphate,Substance,Nebraska Lexicon,Valid,Non-standard,2
3518555,80959009,Methylprednisolone acetate,Substance,Nebraska Lexicon,Valid,Non-standard,2
3415394,15052009,Diphenoxylate,Substance,Nebraska Lexicon,Valid,Non-standard,2
3386549,1166006,Titanium,Substance,Nebraska Lexicon,Valid,Non-standard,2
3376022,387307005,Calcium carbonate,Substance,Nebraska Lexicon,Valid,Non-standard,2
3365938,412113006,Cayenne,Substance,Nebraska Lexicon,Valid,Non-standard,2
3362815,48714008,Palladium,Substance,Nebraska Lexicon,Valid,Non-standard,2
3355953,395952003,Zinc acetate,Substance,Nebraska Lexicon,Valid,Non-standard,2
3335868,700441006,Saccharomyces boulardii,Substance,Nebraska Lexicon,Valid,Non-standard,2
3327211,8204009,Polyester,Substance,Nebraska Lexicon,Valid,Non-standard,2
3326770,372683000,Cyproheptadine,Substance,Nebraska Lexicon,Valid,Non-standard,2
3323393,387350000,Benzoic acid,Substance,Nebraska Lexicon,Valid,Non-standard,2
3297785,763035003,Ferric citrate,Substance,Nebraska Lexicon,Valid,Non-standard,2
3289224,387390002,Sodium chloride,Substance,Nebraska Lexicon,Valid,Non-standard,2
3275318,421889003,Levocetirizine,Substance,Nebraska Lexicon,Valid,Non-standard,2
3253797,412135003,Icodextrin,Substance,Nebraska Lexicon,Valid,Non-standard,2
3235161,391737006,Almond oil,Substance,Nebraska Lexicon,Valid,Non-standard,2
3232995,386964000,Repaglinide,Substance,Nebraska Lexicon,Valid,Non-standard,2
3220934,702837008,Vilazodone,Substance,Nebraska Lexicon,Valid,Non-standard,2
3220269,720489009,Lifitegrast,Substance,Nebraska Lexicon,Valid,Non-standard,2
3181841,79061004,Germanium,Substance,Nebraska Lexicon,Valid,Non-standard,2
3180473,62543003,Gallium,Substance,Nebraska Lexicon,Valid,Non-standard,2
2617814,G8410,Footwear evaluation performed and documented,HCPCS,HCPCS,Valid,Standard,2
2617671,G8263,Patient not documented to have been assessed for presence or absence of urinary incontinence (Deprecated),HCPCS,HCPCS,Valid,Standard,2
2514492,99350,"Home or residence visit for the evaluation and management of an established patient, which requires a medically appropriate history and/or examination and high level of medical decision making. When using total time on the date of the encounter fo...",CPT4,CPT4,Valid,Standard,2
2514490,99348,"Home or residence visit for the evaluation and management of an established patient, which requires a medically appropriate history and/or examination and low level of medical decision making. When using total time on the date of the encounter for...",CPT4,CPT4,Valid,Standard,2
2414349,99050,"Services provided in the office at times other than regularly scheduled office hours, or days when the office is normally closed (eg, holidays, Saturday or Sunday), in addition to basic service",CPT4,CPT4,Valid,Standard,2
2213591,90964,"End-stage renal disease (ESRD) related services for home dialysis per full month, for patients 2-11 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents",CPT4,CPT4,Valid,Standard,2
2108588,4077F,Documentation that tissue plasminogen activator (t-PA) administration was considered (STR),CPT4,CPT4,Valid,Standard,2
2108578,4066F,Electroconvulsive therapy (ECT) provided (MDD),CPT4,CPT4,Valid,Non-standard,2
2106967,3315F,Estrogen receptor (ER) or progesterone receptor (PR) positive breast cancer (ONC),CPT4,CPT4,Valid,Standard,2
2106386,3120F,12-Lead ECG Performed (EM),CPT4,CPT4,Valid,Non-standard,2
2106305,3089F,"Major depressive disorder, moderate (MDD)",CPT4,CPT4,Valid,Non-standard,2
19474919,D010936,Plant Extracts,Main Heading,MeSH,Valid,Non-standard,2
19474441,D004071,Digitalis Glycosides,Main Heading,MeSH,Valid,Non-standard,2
19401193,D052999,Quinazolinones,Main Heading,MeSH,Valid,Non-standard,2
1762390,LP432409-3,Guanfacine,LOINC Component,LOINC,Valid,Non-standard,2
1620223,LP422026-7,Flaxseed,LOINC Component,LOINC,Valid,Non-standard,2
1619867,LP426478-6,Asenapine,LOINC Component,LOINC,Valid,Non-standard,2
1619112,LP428073-3,Sorbic acid,LOINC Component,LOINC,Valid,Non-standard,2
135923,87979003,Cleft palate,Disorder,SNOMED,Valid,Standard,2
1176894,LP183524-0,Vilazodone,LOINC Component,LOINC,Valid,Non-standard,2
1176778,LP268226-0,Vortioxetine,LOINC Component,LOINC,Valid,Non-standard,2
1176749,LP33359-8,Gemifloxacin,LOINC Component,LOINC,Valid,Non-standard,2
1176705,LP172575-5,rifAXIMin,LOINC Component,LOINC,Valid,Non-standard,2
1017116,LP262672-1,Sulfone,LOINC Component,LOINC,Valid,Non-standard,2
8715,32485007,Hospital admission,Procedure,SNOMED,Valid,Standard,1
765613,435531000124103,Additional medication required for synergistic effect,Clinical Finding,SNOMED,Valid,Standard,1
765612,435491000124103,Toxic adverse drug interaction with drug,Disorder,SNOMED,Valid,Standard,1
765348,133281000119101,Exposure to hazardous metal,Event,SNOMED,Valid,Standard,1
764948,8980001000004109,Family history of malignant neoplasm of oral cavity,Context-dependent,SNOMED,Valid,Standard,1
764841,6830001000004103,Family history of congenital stenosis of aorta,Context-dependent,SNOMED,Valid,Standard,1
764822,6780001000004107,Family history of gastroschisis,Context-dependent,SNOMED,Valid,Standard,1
764777,6101000124107,Medication therapy management recommendation declined by patient,Context-dependent,SNOMED,Valid,Standard,1
764692,5381000175106,Difficulty obtaining refills,Clinical Finding,SNOMED,Valid,Standard,1
764561,456631000124108,Family history of infertility,Context-dependent,SNOMED,Valid,Standard,1
764424,454741000124103,Exposure to Toxoplasma,Event,SNOMED,Valid,Standard,1
764381,454241000124106,Immunization series complete,Clinical Finding,SNOMED,Valid,Standard,1
764377,454191000124106,Medication non-adherence due to hearing impairment,Clinical Finding,SNOMED,Valid,Standard,1
764309,453331000124107,Discontinued medication without order,Clinical Finding,SNOMED,Valid,Standard,1
764145,451311000124100,Needs moderate assistance,Clinical Finding,SNOMED,Valid,Standard,1
764130,451111000124103,Adverse reaction to component of vaccine product containing only Neisseria meningitidis conjugated antigen,Disorder,SNOMED,Valid,Standard,1
764015,449671000124104,Long-term current use of antithrombotic,Context-dependent,SNOMED,Valid,Standard,1
763711,445071000124105,Receives no social support,Clinical Finding,SNOMED,Valid,Standard,1
763688,444801000124105,Family history of osteoporotic fracture in parent,Context-dependent,SNOMED,Valid,Standard,1
763658,444471000124101,Erythritol,Substance,SNOMED,Valid,Non-standard,1
763447,440921000124100,Excessive sodium intake,Clinical Finding,SNOMED,Valid,Standard,1
762985,434621000124103,Antibiotic given for suspected neonatal sepsis,Context-dependent,SNOMED,Valid,Non-standard,1
762944,434051000124100,Arteriovenous fistula removed,Context-dependent,SNOMED,Valid,Non-standard,1
762857,432901000124105,Medication changed to therapeutic equivalent,Context-dependent,SNOMED,Valid,Standard,1
762845,432721000124102,Maternal varicella infection,Context-dependent,SNOMED,Valid,Standard,1
762742,431281000124103,Pain management education for family,Context-dependent,SNOMED,Valid,Standard,1
762592,429341000124104,Suspected fracture of bone,Context-dependent,SNOMED,Valid,Standard,1
762433,3640001000004101,Family history of pheochromocytoma,Context-dependent,SNOMED,Valid,Standard,1
762362,3340001000004108,Family history of antiphospholipid syndrome,Context-dependent,SNOMED,Valid,Standard,1
762163,29810001000004100,"Family history of 5,10 methylenetetrahydrofolate reductase deficiency",Context-dependent,SNOMED,Valid,Standard,1
762041,286241000119106,Bare metal stent in posterior descending branch of right coronary artery,Clinical Finding,SNOMED,Valid,Non-standard,1
761034,136301000119108,Exposure to aromatic benzene,Event,SNOMED,Valid,Standard,1
606879,1148758003,Congenital microcephaly,Disorder,SNOMED,Valid,Standard,1
604221,1156265005,SARS-CoV-2 vaccine contraindicated,Context-dependent,SNOMED,Valid,Standard,1
604190,926307003,Spinal cord neurostimulator device in situ,Clinical Finding,SNOMED,Valid,Non-standard,1
603099,1156256003,Adverse reaction to COVID-19 vaccine,Disorder,SNOMED,Valid,Standard,1
602237,1365331000000104,Allergy to evolocumab,Clinical Finding,SNOMED,Valid,Non-standard,1
46274077,108891000119103,Family history of antithrombin III deficiency,Context-dependent,SNOMED,Valid,Standard,1
46273934,711107008,Injury care,Procedure,SNOMED,Valid,Standard,1
46272024,710318008,Lactobacillus,Substance,SNOMED,Valid,Standard,2
46272004,710297000,Failed laparoscopic cholecystectomy,Context-dependent,SNOMED,Valid,Standard,1
46270576,64161000119102,Family history of phenylketonuria,Context-dependent,SNOMED,Valid,Standard,1
46270574,64111000119100,Family history of combined hyperlipidemia,Context-dependent,SNOMED,Valid,Standard,1
46270568,63901000119104,Family history of Tay-Sachs disease,Context-dependent,SNOMED,Valid,Standard,1
46257689,3775F,Adenoma(s) or other neoplasm detected during screening colonoscopy (SCADR),CPT4,CPT4,Valid,Standard,1
46255989,D011819,Rabies Vaccines,Main Heading,MeSH,Valid,Non-standard,1
46255982,D008596,Menotropins,Main Heading,MeSH,Valid,Non-standard,1
45957602,ee618f72-e5f2-4982-affa-01558a0406a8,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Substance,SNOMED,Valid,Non-standard,1
45957422,feabfa51-c779-488a-8bce-a501b274b5fa,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Substance,SNOMED,Valid,Non-standard,1
45956973,43c4deb9-4c0d-4297-ab17-1fc814e52247,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Substance,SNOMED,Valid,Non-standard,1
45956950,7578b706-2e0d-4285-ace8-8dd2b22686e9,"Retired SNOMED UK Drug extension concept, do not use, use concept indicated by the CONCEPT_RELATIONSHIP table, if any",Substance,SNOMED,Valid,Non-standard,1
45919694,83904,SILICON,Misc,CIEL,Valid,Non-standard,1
45919687,83614,SACCHAROMYCES CEREVISIAE,Misc,CIEL,Valid,Non-standard,1
45771420,704308002,Difficulty managing peritoneal dialysis,Clinical Finding,SNOMED,Valid,Standard,1
45771193,92411000119104,Surveillance of depot contraception done,Context-dependent,SNOMED,Valid,Non-standard,1
45770889,150861000119103,Insertion of subcutaneous contraceptive done,Context-dependent,SNOMED,Valid,Non-standard,1
45769852,74601000119101,Routine gynecologic examination done,Context-dependent,SNOMED,Valid,Non-standard,1
45769241,707847004,Imbalance of nutrient intake,Clinical Finding,SNOMED,Valid,Standard,1
45768782,707289003,No abnormality detected by assessment of physical health,Context-dependent,SNOMED,Valid,Standard,1
45768440,706871001,Poor response to enteral nutrition,Context-dependent,SNOMED,Valid,Standard,1
45767659,705132005,Admitted to substance misuse detoxification center,Context-dependent,SNOMED,Valid,Non-standard,1
45767589,705045007,Difficulty participating in care planning,Clinical Finding,SNOMED,Valid,Standard,1
45767588,705044006,Caregiver difficulty performing caretaking,Clinical Finding,SNOMED,Valid,Standard,1
45766994,704275001,Consent declined for examination of genitourinary system,Clinical Finding,SNOMED,Valid,Standard,1
45766743,703972004,Insulin dose changed,Context-dependent,SNOMED,Valid,Standard,1
45765604,702579009,Suspected victim of sexual abuse,Context-dependent,SNOMED,Valid,Standard,1
45763713,700193001,Family history of squamous cell carcinoma of skin,Context-dependent,SNOMED,Valid,Standard,1
45757205,1082641000119102,Allergy to existing dental restorative material,Clinical Finding,SNOMED,Valid,Non-standard,1
45757178,10761551000119100,Supervision of high risk pregnancy with history of previous molar pregnancy done,Context-dependent,SNOMED,Valid,Non-standard,1
44816457,9004F,Aortic aneurysm 6.0 cm or greater maximum diameter on centerline formatted CT or minor diameter on axial formatted CT (NMA-No Measure Associated),CPT4,CPT4,Valid,Standard,1
44787724,LP94829-6,Atovaquone,LOINC Component,LOINC,Valid,Non-standard,1
44787472,LP15767-4,Oxytocin,LOINC Component,LOINC,Valid,Non-standard,1
44787259,LP171617-6,Levalbuterol,LOINC Component,LOINC,Valid,Non-standard,1
44787238,LP171383-5,Acarbose,LOINC Component,LOINC,Valid,Non-standard,1
44787237,LP171382-7,Abciximab,LOINC Component,LOINC,Valid,Non-standard,1
44787148,LP35852-0,Tazobactam,LOINC Component,LOINC,Valid,Non-standard,1
44787138,LP33297-0,Atomoxetine,LOINC Component,LOINC,Valid,Non-standard,1
44784336,698471002,Patient advised about weight management,Context-dependent,SNOMED,Valid,Non-standard,1
44783088,699134002,Caregiver annual health check,Context-dependent,SNOMED,Valid,Standard,1
44783084,699128009,Blood transfusion declined,Context-dependent,SNOMED,Valid,Standard,1
443950,32175001,Suffocation by plastic bag,Event,SNOMED,Valid,Standard,1
443819,214641007,Accident off public road involving motor-driven snow vehicle,Event,SNOMED,Valid,Standard,1
443598,433960002,Abuse by sibling,Event,SNOMED,Valid,Standard,1
443320,214357002,"Motor vehicle traffic accident due to motor vehicle going out of control due to blowout, without collision on the highway, driver of motor vehicle injured",Event,SNOMED,Valid,Standard,1
443164,215873006,Accident to powered aircraft at takeoff or landing,Event,SNOMED,Valid,Standard,1
442453,214175007,"Motor vehicle traffic accident involving collision between motor vehicle and pedal cycle, motor cyclist injured",Event,SNOMED,Valid,Standard,1
442452,214172005,"Motor vehicle traffic accident involving collision between motor vehicle and pedal cycle, driver of motor vehicle injured",Event,SNOMED,Valid,Standard,1
442376,215135005,"Pedal cycle accident involving collision between pedal cycle and non-motor road vehicle, pedal cyclist injured",Event,SNOMED,Valid,Standard,1
442338,44174001,Fetal death from asphyxia AND/OR anoxia before onset of labor,Event,SNOMED,Valid,Standard,1
442202,215191004,"Animal-drawn vehicle accident involving breakage of any part of vehicle, pedestrian injured",Event,SNOMED,Valid,Standard,1
441364,80113008,Complication of the puerperium,Disorder,SNOMED,Valid,Standard,1
441199,293117006,Adverse reaction to poliomyelitis vaccine,Disorder,SNOMED,Valid,Standard,1
440309,219085007,Adverse reaction to diphtheria vaccine,Disorder,SNOMED,Valid,Standard,1
440308,56962005,Fall on snow,Event,SNOMED,Valid,Standard,1
440280,218225007,Prolonged stay in weightless environment,Event,SNOMED,Valid,Standard,1
439619,216981001,Mechanical failure of instrument or apparatus during endoscopic examination,Event,SNOMED,Valid,Standard,1
439618,217006001,Wrong fluid infused,Event,SNOMED,Valid,Standard,1
439617,218608004,Adverse reaction to pyrazole derivative,Disorder,SNOMED,Valid,Standard,1
439470,217815007,Accidental mechanical suffocation in bed or cradle,Event,SNOMED,Valid,Standard,1
439456,217992008,Accident caused by power transmission machinery,Event,SNOMED,Valid,Standard,1
439448,219197006,Assault by drowning,Event,SNOMED,Valid,Standard,1
438926,293122006,Adverse reaction to typhoid vaccine,Disorder,SNOMED,Valid,Standard,1
438035,215686004,Machinery accident in water transport,Event,SNOMED,Valid,Standard,1
437468,217723003,Accident caused by storms and floods resulting from storms,Event,SNOMED,Valid,Standard,1
437198,217699002,Bite of nonvenomous snakes and lizards,Event,SNOMED,Valid,Non-standard,1
436891,218950001,Adverse reaction to digestant,Disorder,SNOMED,Valid,Standard,1
436884,293567009,Antivaricose agent adverse reaction,Disorder,SNOMED,Valid,Standard,1
436603,218641001,Adverse reaction to succinimide,Disorder,SNOMED,Valid,Standard,1
435988,127349007,"Motor vehicle accident, driver",Clinical Finding,SNOMED,Valid,Standard,1
43533280,G8951,"Pre-hypertensive or hypertensive blood pressure reading documented, indicated follow-up not documented, documentation the patient is not eligible (Deprecated)",HCPCS,HCPCS,Valid,Standard,1
43533217,G8990,"Other physical or occupational therapy primary functional limitation, current status, at therapy episode outset and at reporting intervals (Deprecated)",HCPCS,HCPCS,Valid,Standard,1
43533196,G8992,"Other physical or occupational therapy primary functional limitation, discharge status, at discharge from therapy or to end reporting (Deprecated)",HCPCS,HCPCS,Valid,Standard,1
43530882,609416008,Suspected fetal anencephaly,Context-dependent,SNOMED,Valid,Standard,1
4344630,240297000,Infant death,Event,SNOMED,Valid,Standard,1
434240,293120003,Adverse reaction to smallpox vaccine,Disorder,SNOMED,Valid,Standard,1
433927,216308003,Accident involving ice yacht,Event,SNOMED,Valid,Standard,1
4337954,87319000,Eschar,Morph Abnormality,SNOMED,Valid,Standard,1
4337839,87276001,Nutritional status,Observable Entity,SNOMED,Valid,Standard,1
433680,218208005,Overexposure to lasers,Event,SNOMED,Valid,Standard,1
