Id,Code,Name,Standard Class,Vocab,Validity,Concept,Frequency
2771842,0SG33Z1,"Fusion of Lumbosacral Joint, Posterior Approach, Posterior Column, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
2771828,0SG30ZJ,"Fusion of Lumbosacral Joint, Posterior Approach, Anterior Column, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
2768051,0RG80A1,"Fusion of 8 or more Thoracic Vertebral Joints with Interbody Fusion Device, Posterior Approach, Posterior Column, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
2767781,0RG60Z0,"Fusion of Thoracic Vertebral Joint, Anterior Approach, Anterior Column, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
2767547,0RG40Z0,"Fusion of Cervicothoracic Vertebral Joint, Anterior Approach, Anterior Column, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
2767268,0RG10ZJ,"Fusion of Cervical Vertebral Joint, Posterior Approach, Anterior Column, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
2767018,0RG00A1,"Fusion of Occipital-cervical Joint with Interbody Fusion Device, Posterior Approach, Posterior Column, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,2
2747539,0DBT3ZX,"Excision of Lesser Omentum, Percutaneous Approach, Diagnostic (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2748016,0D5S0ZZ,"Destruction of Greater Omentum, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2748064,0DCS0ZZ,"Extirpation of Matter from Greater Omentum, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2748066,0DCS4ZZ,"Extirpation of Matter from Greater Omentum, Percutaneous Endoscopic Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2750617,0DUS47Z,"Supplement Greater Omentum with Autologous Tissue Substitute, Percutaneous Endoscopic Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2750620,0DUT07Z,"Supplement Lesser Omentum with Autologous Tissue Substitute, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2742935,0BNR4ZZ,"Release Right Diaphragm, Percutaneous Endoscopic Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2740784,06LR0ZZ,"Occlusion of Right Lesser Saphenous Vein, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2742080,0B5R0ZZ,"Destruction of Right Diaphragm, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2744458,0BTR0ZZ,"Resection of Right Diaphragm, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2744660,0BBS3ZX,"Excision of Left Diaphragm, Percutaneous Approach, Diagnostic (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2744716,0BUR07Z,"Supplement Right Diaphragm with Autologous Tissue Substitute, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2744721,0BUR4KZ,"Supplement Right Diaphragm with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2744725,0BUS47Z,"Supplement Left Diaphragm with Autologous Tissue Substitute, Percutaneous Endoscopic Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2745152,0BCS4ZZ,"Extirpation of Matter from Left Diaphragm, Percutaneous Endoscopic Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2744207,0BQS3ZZ,"Repair Left Diaphragm, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2743860,0B9S00Z,"Drainage of Left Diaphragm with Drainage Device, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2743863,0B9S30Z,"Drainage of Left Diaphragm with Drainage Device, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2743868,0B9S4ZZ,"Drainage of Left Diaphragm, Percutaneous Endoscopic Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2744020,06HR33Z,"Insertion of Infusion Device into Right Lesser Saphenous Vein, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2760094,0NBD0ZX,"Excision of Left Sphenoid Bone, Open Approach, Diagnostic (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2760095,0NBD0ZZ,"Excision of Left Sphenoid Bone, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2760098,0NBD4ZX,"Excision of Left Sphenoid Bone, Percutaneous Endoscopic Approach, Diagnostic (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2760358,0NBS0ZX,"Excision of Left Maxilla, Open Approach, Diagnostic (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2759883,0NS804Z,"Reposition Left Occipital Bone with Internal Fixation Device, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2761120,0NHS34Z,"Insertion of Internal Fixation Device into Left Maxilla, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2760577,0NC20ZZ,"Extirpation of Matter from Left Frontal Bone, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2760831,0NCS4ZZ,"Extirpation of Matter from Left Maxilla, Percutaneous Endoscopic Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2758578,0N820ZZ,"Division of Left Frontal Bone, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2758862,0N9230Z,"Drainage of Left Frontal Bone with Drainage Device, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2758863,0N923ZX,"Drainage of Left Frontal Bone, Percutaneous Approach, Diagnostic (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2758122,0NQD4ZZ,"Repair Left Sphenoid Bone, Percutaneous Endoscopic Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2758304,0N520ZZ,"Destruction of Left Frontal Bone, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2758361,0NQS3ZZ,"Repair Left Maxilla, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2758363,0NQSXZZ,"Repair Left Maxilla, External Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2759425,0NSS34Z,"Reposition Left Maxilla with Internal Fixation Device, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2751868,0HCTXZZ,"Extirpation of Matter from Right Breast, External Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2764182,0NU20KZ,"Supplement Left Frontal Bone with Nonautologous Tissue Substitute, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2764424,0NU807Z,"Supplement Left Occipital Bone with Autologous Tissue Substitute, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2764451,0NUD07Z,"Supplement Left Sphenoid Bone with Autologous Tissue Substitute, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2764453,0NUD0KZ,"Supplement Left Sphenoid Bone with Nonautologous Tissue Substitute, Open Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2757893,0NQ23ZZ,"Repair Left Frontal Bone, Percutaneous Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2757485,0HRTXJZ,"Replacement of Right Breast with Synthetic Substitute, External Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2757499,0HRUXJZ,"Replacement of Left Breast with Synthetic Substitute, External Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2757500,0HRUXKZ,"Replacement of Left Breast with Nonautologous Tissue Substitute, External Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2756718,0HQVXZZ,"Repair Bilateral Breast, External Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2756209,0HNVXZZ,"Release Bilateral Breast, External Approach (Deprecated)",ICD10PCS,ICD10PCS,Valid,Standard,1
2212000,78496,"Cardiac blood pool imaging, gated equilibrium, single study, at rest, with right ventricular ejection fraction by first pass technique (List separately in addition to code for primary procedure)",Undefined,CPT4,Invalid,Non-standard,1
2212003,78584,"Pulmonary perfusion imaging, particulate, with ventilation; single breath (Deprecated)",Undefined,CPT4,Invalid,Non-standard,1
2212042,78799,"Unlisted genitourinary procedure, diagnostic nuclear medicine",Undefined,CPT4,Invalid,Non-standard,1
2213211,88099,Unlisted necropsy (autopsy) procedure,Undefined,CPT4,Invalid,Non-standard,1
2213536,90821,"Individual psychotherapy, insight oriented, behavior modifying and/or supportive, in an inpatient hospital, partial hospital or residential care setting, approximately 75 to 80 minutes face-to-face with the patient (Deprecated)",Undefined,CPT4,Invalid,Non-standard,1
2213575,90940,Hemodialysis access flow study to determine blood flow in grafts and arteriovenous fistulae by an indicator method,Undefined,CPT4,Invalid,Non-standard,1
2213601,90999,"Unlisted dialysis procedure, inpatient or outpatient",Undefined,CPT4,Invalid,Non-standard,1
2211782,76941,"Ultrasonic guidance for intrauterine fetal transfusion or cordocentesis, imaging supervision and interpretation",Undefined,CPT4,Invalid,Non-standard,1
2211325,70380,"Radiologic examination, salivary gland for calculus",Undefined,CPT4,Invalid,Non-standard,1
2110790,64577,Incision for implantation of neurostimulator electrodes; autonomic nerve (Deprecated),Undefined,CPT4,Invalid,Non-standard,1
2111148,68325,Conjunctivoplasty; with buccal mucous membrane graft (includes obtaining graft),Undefined,CPT4,Invalid,Non-standard,1
2111152,68335,Repair of symblepharon; with free graft conjunctiva or buccal mucous membrane (includes obtaining graft),Undefined,CPT4,Invalid,Non-standard,1
2211298,70134,"Radiologic examination, internal auditory meati, complete",Undefined,CPT4,Invalid,Non-standard,1
2211322,70370,"Radiologic examination; pharynx or larynx, including fluoroscopy and/or magnification technique",Undefined,CPT4,Invalid,Non-standard,1
2313974,93875,"Non-invasive physiologic studies of extracranial arteries, complete bilateral study (eg, periorbital flow direction with arterial compression, ocular pneumoplethysmography, Doppler ultrasound spectral analysis) (Deprecated)",Undefined,CPT4,Invalid,Non-standard,1
2314014,94260,Thoracic gas volume (Deprecated),Undefined,CPT4,Invalid,Non-standard,1
2314060,95015,"Intracutaneous (intradermal) tests, sequential and incremental, with drugs, biologicals, or venoms, immediate type reaction, specify number of tests (Deprecated)",Undefined,CPT4,Invalid,Non-standard,1
2314235,96422,"Chemotherapy administration, intra-arterial; infusion technique, up to 1 hour",Undefined,CPT4,Invalid,Non-standard,1
2314236,96423,"Chemotherapy administration, intra-arterial; infusion technique, each additional hour (List separately in addition to code for primary procedure)",Undefined,CPT4,Invalid,Non-standard,1
2514438,99288,"Physician or other qualified health care professional direction of emergency medical systems (EMS) emergency care, advanced life support",Undefined,CPT4,Invalid,Non-standard,1
2514458,99308,"Subsequent nursing facility care, per day, for the evaluation and management of a patient, which requires a medically appropriate history and/or examination and low level of medical decision making. When using total time on the date of the encount...",Undefined,CPT4,Invalid,Non-standard,1
2514459,99309,"Subsequent nursing facility care, per day, for the evaluation and management of a patient, which requires a medically appropriate history and/or examination and moderate level of medical decision making. When using total time on the date of the en...",Undefined,CPT4,Invalid,Non-standard,1
2514481,99337,"Domiciliary or rest home visit for the evaluation and management of an established patient, which requires at least 2 of these 3 key components: A comprehensive interval history; A comprehensive examination; Medical decision making of mode... (Dep...",Undefined,CPT4,Invalid,Non-standard,1
2514512,99377,"Supervision of a hospice patient (patient not present) requiring complex and multidisciplinary care modalities involving regular development and/or revision of care plans by that individual, review of subsequent reports of patient status, review o...",Undefined,CPT4,Invalid,Non-standard,1
2514556,99461,"Initial care, per day, for evaluation and management of normal newborn infant seen in other than hospital or birthing center",Undefined,CPT4,Invalid,Non-standard,1
2514561,99466,"Critical care face-to-face services, during an interfacility transport of critically ill or critically injured pediatric patient, 24 months of age or younger; first 30-74 minutes of hands-on care during transport",Undefined,CPT4,Invalid,Non-standard,1
1389580,0646T,"Transcatheter tricuspid valve implantation (TTVI)/replacement with prosthetic valve, percutaneous approach, including right heart catheterization, temporary pacemaker insertion, and selective right ventricular or right atrial angiography, when per...",Undefined,CPT4,Invalid,Non-standard,1
1389588,0654T,"Esophagogastroduodenoscopy, flexible, transnasal; with insertion of intraluminal tube or catheter",Undefined,CPT4,Invalid,Non-standard,1
1389619,0685T,"Interrogation device evaluation (in-person) with analysis, review and report by a physician or other qualified health care professional, including connection, recording and disconnection per patient encounter, permanent implantable synchronized di...",Undefined,CPT4,Invalid,Non-standard,1
1389716,53451,"Periurethral transperineal adjustable balloon continence device; bilateral insertion, including cystourethroscopy and imaging guidance",Undefined,CPT4,Invalid,Non-standard,1
1389719,53454,Periurethral transperineal adjustable balloon continence device; percutaneous adjustment of balloon(s) fluid volume,Undefined,CPT4,Invalid,Non-standard,1
1389724,64582,"Open implantation of hypoglossal nerve neurostimulator array, pulse generator, and distal respiratory sensor electrode or electrode array",Undefined,CPT4,Invalid,Non-standard,1
1552138,0715T,Percutaneous transluminal coronary lithotripsy (List separately in addition to code for primary procedure) (Deprecated),Undefined,CPT4,Invalid,Non-standard,1
1552251,15778,"Implantation of absorbable mesh or other prosthesis for delayed closure of defect(s) (ie, external genitalia, perineum, abdominal wall) due to soft tissue infection or trauma",Undefined,CPT4,Invalid,Non-standard,1
1552266,49593,"Repair of anterior abdominal hernia(s) (ie, epigastric, incisional, ventral, umbilical, spigelian), any approach (ie, open, laparoscopic, robotic), initial, including implantation of mesh or other prosthesis when performed, total length of defect(...",Undefined,CPT4,Invalid,Non-standard,1
1552268,49595,"Repair of anterior abdominal hernia(s) (ie, epigastric, incisional, ventral, umbilical, spigelian), any approach (ie, open, laparoscopic, robotic), initial, including implantation of mesh or other prosthesis when performed, total length of defect(...",Undefined,CPT4,Invalid,Non-standard,1
1552273,49616,"Repair of anterior abdominal hernia(s) (ie, epigastric, incisional, ventral, umbilical, spigelian), any approach (ie, open, laparoscopic, robotic), recurrent, including implantation of mesh or other prosthesis when performed, total length of defec...",Undefined,CPT4,Invalid,Non-standard,1
1552274,49617,"Repair of anterior abdominal hernia(s) (ie, epigastric, incisional, ventral, umbilical, spigelian), any approach (ie, open, laparoscopic, robotic), recurrent, including implantation of mesh or other prosthesis when performed, total length of defec...",Undefined,CPT4,Invalid,Non-standard,1
1552277,49622,"Repair of parastomal hernia, any approach (ie, open, laparoscopic, robotic), initial or recurrent, including implantation of mesh or other prosthesis, when performed; incarcerated or strangulated",Undefined,CPT4,Invalid,Non-standard,1
2108408,37780,Ligation and division of short saphenous vein at saphenopopliteal junction (separate procedure),Undefined,CPT4,Invalid,Non-standard,1
